"keyword","sumFreq","numWords"
"DATA SCIENCE TEAM BY",1,4
"DATA SCIENCE TEAM WEALTH",1,4
"DATA SCIENCE TEAM WEALTH PRACTICE",1,5
"DATA SCIENCE TEAM WEALTH PRACTICE REQUIREMENTS",1,6
"DATA SCIENCE TEAM YOU",1,4
"DATA SCIENCE THOUGHT",1,3
"DATA SCIENCE THOUGHT LEADER",1,4
"DATA SCIENCE THOUGHT LEADER IN",1,5
"DATA SCIENCE TOOLS",1,3
"DATA SCIENCE TOOLSPACKAGES",1,3
"DATA SCIENCE TOPICS",1,3
"DATA SCIENCE WORKS",1,3
"DATA SCIENCES",1,2
"DATA SCIENTIST AT",1,3
"DATA SCIENTIST CAPABLE",1,3
"DATA SCIENTIST CAPABLE OF",1,4
"DATA SCIENTIST COOP LOCATED",1,4
"DATA SCIENTIST COOP ROLE",1,4
"DATA SCIENTIST COOP ROLE WITH",1,5
"DATA SCIENTIST COOP ROLE WITH THE",1,6
"DATA SCIENTIST COOP ROLE WITH THE SUPPLY",1,7
"DATA SCIENTIST COOP ROLE WITH THE SUPPLY AND",1,8
"DATA SCIENTIST FULL",1,3
"DATA SCIENTIST FULL TIME",1,4
"DATA SCIENTIST FULL TIME ONSITEHYBRID",1,5
"DATA SCIENTIST INCLUDE",1,3
"DATA SCIENTIST INCLUDE A",1,4
"DATA SCIENTIST INCLUDE A SUCCESSFUL",1,5
"DATA SCIENTIST INCLUDE A SUCCESSFUL DATA",1,6
"DATA SCIENTIST INCLUDE A SUCCESSFUL DATA SCIENTIST",1,7
"DATA SCIENTIST INCLUDE A SUCCESSFUL DATA SCIENTIST WILL",1,8
"DATA SCIENTIST INCLUDE A SUCCESSFUL DATA SCIENTIST WILL ECONOMIC",1,9
"DATA SCIENTIST IRVING",1,3
"DATA SCIENTIST MODELING",1,3
"DATA SCIENTIST MODELING IN",1,4
"DATA SCIENTIST POSITION",1,3
"DATA SCIENTIST POSITION AT",1,4
"DATA SCIENTIST QUALIFICATIONS",1,3
"DATA SCIENTIST REPORTS",1,3
"DATA SCIENTIST ROLE",1,3
"DATA SCIENTIST ROLE TAKES",1,4
"DATA SCIENTIST THE",1,3
"DATA SCIENTIST THE IDEAL",1,4
"DATA SCIENTIST THE IDEAL CANDIDATE",1,5
"DATA SCIENTIST THE IDEAL CANDIDATE WILL",1,6
"DATA SCIENTIST THE IDEAL CANDIDATE WILL HAVE",1,7
"DATA SCIENTIST THE IDEAL CANDIDATE WILL HAVE AT",1,8
"DATA SCIENTIST TO",1,3
"DATA SCIENTIST WHY",1,3
"DATA SCIENTIST WILL CONTRIBUTE",1,4
"DATA SCIENTIST WILL CONTRIBUTE THROUGHOUT",1,5
"DATA SCIENTIST WILL CREATE",1,4
"DATA SCIENTIST WILL CREATE NEW",1,5
"DATA SCIENTIST WILL CREATE NEW ANALYTICAL",1,6
"DATA SCIENTIST WILL DEVELOP",1,4
"DATA SCIENTIST WILL DEVELOP INNOVATIVE",1,5
"DATA SCIENTIST WILL DEVELOP INNOVATIVE ANALYTICAL",1,6
"DATA SCIENTIST WILL ECONOMIC",1,4
"DATA SCIENTIST WILL EDUCATION",1,4
"DATA SCIENTIST WILL EDUCATION EXPERIENCE",1,5
"DATA SCIENTIST WILL EDUCATION EXPERIENCE AND",1,6
"DATA SCIENTIST WILL JOIN",1,4
"DATA SCIENTIST WILL JOIN OUR",1,5
"DATA SCIENTIST WILL WORK WITH",1,5
"DATA SCIENTIST WILL WORK WITH THE",1,6
"DATA SCIENTIST WILL WORK WITH THE SOFTWARE",1,7
"DATA SCIENTIST YOU",1,3
"DATA SCIENTISTANALYST",1,2
"DATA SOLUTIONS",1,2
"DATA STEWARD",1,2
"DATA STEWARD PROGRAM",1,3
"DATA STEWARD PROGRAM BY",1,4
"DATA STEWARDS",1,2
"DATA STORES",1,2
"DATA STRATEGIES",1,2
"DATA STRATEGIST",1,2
"DATA STRATEGIST IDENTIFYING",1,3
"DATA STRONG",1,2
"DATA STRONG WRITTEN",1,3
"DATA STRONG WRITTEN AND",1,4
"DATA TECHNOLOGIES",1,2
"DATA THAT",1,2
"DATA THE",1,2
"DATA THE TEAM",1,3
"DATA THE TEAM USES",1,4
"DATA THEY",1,2
"DATA TOOLS",1,2
"DATA TRANSFORMATION",1,2
"DATA TRANSFORMATION EXCELLENT",1,3
"DATA TRANSFORMATION EXCELLENT PATTERN",1,4
"DATA TRANSFORMATION EXCELLENT PATTERN RECOGNITION",1,5
"DATA TRANSFORMATION EXCELLENT PATTERN RECOGNITION AND",1,6
"DATA TSUNAMI",1,2
"DATA USE",1,2
"DATA USE FOLLOWS",1,3
"DATA USED",1,2
"DATA VISUALIZATIONS",1,2
"DATA WAREHOUSE EXPERIENCE",1,3
"DATA WAREHOUSE EXPERIENCE IN",1,4
"DATA WAREHOUSE TECHNOLOGIES",1,3
"DATA WITH A",1,3
"DATA WITH A CLEAR",1,4
"DATA WITH A CLEAR OBJECTIVE",1,5
"DATA WITH A CLEAR OBJECTIVE IN",1,6
"DATA WITH THIRD",1,3
"DATA WITH THIRD PARTY",1,4
"DATA WITH THIRD PARTY SOURCES",1,5
"DATA WORK",1,2
"DATA WORK WITHING",1,3
"DATA WRITE",1,2
"DATA WRITE CLEAR",1,3
"DATA WRITE CLEAR MAINTAINABLE",1,4
"DATA WRITE CLEAR MAINTAINABLE AND",1,5
"DATAANALYTICS",1,1
"DATAANALYTICS ENGINEER",1,2
"DATAANALYTICS ENGINEER BS",1,3
"DATABASE LANGUAGE",1,2
"DATABASE LANGUAGE SUCH",1,3
"DATABASE LANGUAGE SUCH AS",1,4
"DATABASES COMFORTABLE",1,2
"DATABASES COMFORTABLE WORKING",1,3
"DATABASES COMFORTABLE WORKING IN",1,4
"DATABASES SUCH",1,2
"DATABASES SUCH AS",1,3
"DATABASES WITH",1,2
"DATABASES WITH SQL",1,3
"DATADRIVEN DECISION",1,2
"DATADRIVEN DECISION MAKING",1,3
"DATADRIVEN DECISION MAKING IN",1,4
"DATAINSIGHTS",1,1
"DATASET",1,1
"DATASETS COMPUTER",1,2
"DATASETS COMPUTER PROGRAMMING",1,3
"DATASETS CONTINUE",1,2
"DATASETS CONTINUE TO",1,3
"DATASETS WORK",1,2
"DATASETS WORK CLOSELY",1,3
"DATE ASAP",1,2
"DATE IS",1,2
"DATE IS NOVEMBER",1,3
"DATE IS NOVEMBER 28",1,4
"DATE TECH",1,2
"DATES",1,1
"DAY LOOK",1,2
"DAY LOOK LIKE",1,3
"DAY LOOK LIKE DAILY",1,4
"DAY LOOK LIKE DAILY TASKS",1,5
"DAY MANY",1,2
"DAY MANY IN",1,3
"DAY OF",1,2
"DAY OUR",1,2
"DAY PRESENTS",1,2
"DAY THROUGH",1,2
"DAYS REMOTE",1,2
"DAYS REMOTE JOB",1,3
"DAYS REMOTE JOB SUMMARY",1,4
"DAYS REMOTE JOB SUMMARY THE",1,5
"DAYS REMOTE JOB SUMMARY THE DATA",1,6
"DAYS REMOTE JOB SUMMARY THE DATA SCIENTIST",1,7
"DAYS REMOTE JOB SUMMARY THE DATA SCIENTIST ROLE",1,8
"DAYS REMOTE JOB SUMMARY THE DATA SCIENTIST ROLE TAKES",1,9
"DAYS UNITED",1,2
"DAYS UNITED STATES",1,3
"DAYTODAY",1,1
"DAYTODAY WORK",1,2
"DAYTODAY WORK AND",1,3
"DEALING",1,1
"DEALING WITH",1,2
"DEALING WITH SENSITIVE",1,3
"DEALING WITH SENSITIVE DATA",1,4
"DEALING WITH SENSITIVE DATA STRONG",1,5
"DEALING WITH SENSITIVE DATA STRONG WRITTEN",1,6
"DEALING WITH SENSITIVE DATA STRONG WRITTEN AND",1,7
"DEBT",1,1
"DEBT YOU",1,2
"DEBUT",1,1
"DEBUT AND",1,2
"DECIDE",1,1
"DECIDE HOW",1,2
"DECISION MAKING ACT",1,3
"DECISION MAKING ACT AS",1,4
"DECISION MAKING CAPABILITIES",1,3
"DECISION MAKING FROM",1,3
"DECISION MAKING IN",1,3
"DECISION MAKING QUALIFICATIONS",1,3
"DECISION SCIENCES",1,2
"DECISION STAKEHOLDERS",1,2
"DECISIONMAKERS WITH",1,2
"DECISIONMAKERS WITH INFORMATION",1,3
"DECISIONMAKERS WITH INFORMATION PREDICTIONS",1,4
"DECISIONMAKING PROCESS",1,2
"DECISIONMAKING PROCESS AND",1,3
"DECISIONMAKING STRONG",1,2
"DECISIONMAKING STRONG TECHNICAL",1,3
"DECISIONMAKING STRONG TECHNICAL BACKGROUND",1,4
"DECISIONMAKING STRONG TECHNICAL BACKGROUND IN",1,5
"DECISIONS BACHELOR",1,2
"DECISIONS BACHELOR DEGREE",1,3
"DECISIONS BACHELOR DEGREE IN",1,4
"DECISIONS CREATE",1,2
"DECISIONS CREATE A",1,3
"DECISIONS CREATE A PLAN",1,4
"DECISIONS CREATE A PLAN WITH",1,5
"DECISIONS CREATE A PLAN WITH THE",1,6
"DECISIONS CREATE A PLAN WITH THE TEAM",1,7
"DECISIONS CREATE A PLAN WITH THE TEAM TO",1,8
"DECISIONS MADE",1,2
"DECISIONS MADE BY",1,3
"DECOMPOSITION",1,1
"DECOMPOSITION SKILLS",1,2
"DEDICATED STREAMING",1,2
"DEDICATED STREAMING HOME",1,3
"DEDICATED STREAMING HOME FOR",1,4
"DEDICATED TIME",1,2
"DEDICATED TIME FOR",1,3
"DEEP ANALYSIS",1,2
"DEEP ANALYSIS DEVELOP",1,3
"DEEP ANALYSIS DEVELOP COMPREHENSIVE",1,4
"DEEP ANALYSIS DEVELOP COMPREHENSIVE UNDERSTANDING",1,5
"DEEP ANALYSIS DEVELOP COMPREHENSIVE UNDERSTANDING OF",1,6
"DEEP ARCHITECTURES",1,2
"DEEP COMMITMENT",1,2
"DEEP COMMITMENT TO",1,3
"DEEP EXPERIENCE",1,2
"DEEP EXPERIENCE AND",1,3
"DEEP INTO",1,2
"DEEP LEARNING BOOTSTRAPPING",1,3
"DEEP LEARNING FRAMEWORK",1,3
"DEEP LEARNING FRAMEWORK TITLE",1,4
"DEEP LEARNING FRAMEWORK TITLE SR",1,5
"DEEP LEARNING MACHINE",1,3
"DEEP LEARNING MACHINE LEARNING",1,4
"DEEP LEARNING MACHINE LEARNING AND",1,5
"DEEP LEARNING METHODS",1,3
"DEEP LEARNING OR",1,3
"DEEP LEARNING PROJECTS",1,3
"DEEP NETWORKS",1,2
"DEEP UNDERSTANDING",1,2
"DEEP UNDERSTANDING OF",1,3
"DEEPLY RIGOROUS",1,2
"DEEPLY RIGOROUS SOLUTIONS",1,3
"DEEPLY TECHNICAL",1,2
"DEEPLY TECHNICAL HIGHLY",1,3
"DEFEND",1,1
"DEFEND OUR",1,2
"DEFINE AND",1,2
"DEFINE CONDUCT",1,2
"DEFINE CONDUCT AND",1,3
"DEFINE INNOVATIVE",1,2
"DEFINE INNOVATIVE TECHNIQUES",1,3
"DEFINE THE",1,2
"DEFINE THE KPIS",1,3
"DEFINE WHAT",1,2
"DEFINED BONUS",1,2
"DEFINED BONUS DEPENDING",1,3
"DEFINITION TO",1,2
"DEGREE BACHELORS",1,2
"DEGREE EXPERIENCE",1,2
"DEGREE EXPERIENCE WITH",1,3
"DEGREE EXPERIENCE WITH TWOSIDED",1,4
"DEGREE LEVEL",1,2
"DEGREE LEVEL EDUCATED",1,3
"DEGREE LEVEL EDUCATED OR",1,4
"DEGREE OF",1,2
"DEGREE PREFERABLY",1,2
"DEGREE PREFERRED",1,2
"DEGREE STUDENTS",1,2
"DEGREEEXPERIENCE WORKING",1,2
"DEGREEEXPERIENCE WORKING KNOWLEDGE",1,3
"DEGREEEXPERIENCE WORKING KNOWLEDGE USING",1,4
"DEIB",1,1
"DEIB DIRECTOR",1,2
"DEIB DIRECTOR AND",1,3
"DELIVER ACCURATE",1,2
"DELIVER ACCURATE TIMELY",1,3
"DELIVER ACCURATE TIMELY AND",1,4
"DELIVER ACTIONABLE",1,2
"DELIVER ACTIONABLE INSIGHTS",1,3
"DELIVER ADVANCED",1,2
"DELIVER ADVANCED ANALYTICS",1,3
"DELIVER ADVANCED ANALYTICS TO",1,4
"DELIVER AN",1,2
"DELIVER AN ELEVATED",1,3
"DELIVER AN ELEVATED EXPERIENCE",1,4
"DELIVER AN ELEVATED EXPERIENCE MOTIVATION",1,5
"DELIVER CLIENT",1,2
"DELIVER CLIENT PROJECTS",1,3
"DELIVER DATA",1,2
"DELIVER DATA STRATEGIES",1,3
"DELIVER EVEN",1,2
"DELIVER EVEN BETTER",1,3
"DELIVER EVEN BETTER PRODUCTS",1,4
"DELIVER GLOBAL",1,2
"DELIVER HIGH",1,2
"DELIVER HIGH VALUE",1,3
"DELIVER HIGH VALUE INSIGHTS",1,4
"DELIVER INSIGHTFUL",1,2
"DELIVER PRODUCTIONREADY",1,2
"DELIVER REMARKABLE",1,2
"DELIVER REMARKABLE NEW",1,3
"DELIVER REMARKABLE NEW ADVANTAGES",1,4
"DELIVER TO",1,2
"DELIVER VALUE",1,2
"DELIVER VALUE TO",1,3
"DELIVERABLES",1,1
"DELIVERIES",1,1
"DELIVERING",1,1
"DELIVERS A",1,2
"DELIVERS A HEALTHY",1,3
"DELIVERS A HEALTHY PROFITABLE",1,4
"DELIVERS A HEALTHY PROFITABLE CUSTOMER",1,5
"DELIVERS A HEALTHY PROFITABLE CUSTOMER FRANCHISE",1,6
"DELIVERS A HEALTHY PROFITABLE CUSTOMER FRANCHISE THAT",1,7
"DELIVERY AND",1,2
"DELIVERY ON",1,2
"DEMAND UNDERSTAND",1,2
"DEMAND UNDERSTAND CUSTOMER",1,3
"DEMAND UNDERSTAND CUSTOMER PREFERENCES",1,4
"DEMANDING",1,1
"DEMANDING AGILE",1,2
"DEMANDING AGILE ENVIRONMENT",1,3
"DEMANDING AGILE ENVIRONMENT INTEREST",1,4
"DEMANDING AGILE ENVIRONMENT INTEREST IN",1,5
"DEMONSTRATE A",1,2
"DEMONSTRATE A GROWTH",1,3
"DEMONSTRATE A GROWTH MINDSET",1,4
"DEMONSTRATE BUSINESS",1,2
"DEMONSTRATE BUSINESS VALUE",1,3
"DEMONSTRATE BUSINESS VALUE TRANSLATES",1,4
"DEMONSTRATE TANGIBLE",1,2
"DEMONSTRATE TANGIBLE BUSINESS",1,3
"DEMONSTRATE TANGIBLE BUSINESS VALUE",1,4
"DEMONSTRATE TANGIBLE BUSINESS VALUE FROM",1,5
"DEMONSTRATE THE",1,2
"DEMONSTRATE THE ABILITY",1,3
"DEMONSTRATE THE ABILITY TO",1,4
"DEMONSTRATED APPLICATION",1,2
"DEMONSTRATED APPLICATION DATA",1,3
"DEMONSTRATED APPLICATION DATA VISUALIZATION",1,4
"DEMONSTRATED DATA SCIENCE",1,3
"DEMONSTRATED DATA SCIENCE OR",1,4
"DEMONSTRATED DATA VISUALIZATION",1,3
"DEMONSTRATED EXPERIENCE BUILDING",1,3
"DEMONSTRATED EXPERIENCE BUILDING AND",1,4
"DEMONSTRATED EXPERIENCE DESIGNING",1,3
"DEMONSTRATED EXPERIENCE DESIGNING DATA",1,4
"DEMONSTRATED EXPERIENCE DESIGNING DATA AND",1,5
"DEMONSTRATED EXPERIENCE HANDLING",1,3
"DEMONSTRATED EXPERIENCE HANDLING TERABYTE",1,4
"DEMONSTRATED EXPERIENCE IN",1,3
"DEMONSTRATED EXPERIENCE OR",1,3
"DEMONSTRATED EXPERIENCE WITH MAINTENANCE",1,4
"DEMONSTRATED EXPERIENCE WITH MAINTENANCE OF",1,5
"DEMONSTRATED EXPERIENCE WITH ONE",1,4
"DEMONSTRATED EXPERIENCE WITH ONE OR",1,5
"DEMONSTRATED LEADERSHIP",1,2
"DEMONSTRATED LEADERSHIP EXPERIENCE",1,3
"DEMONSTRATED LEADERSHIP EXPERIENCE INCLUDING",1,4
"DEMONSTRATED RESEARCH",1,2
"DEMONSTRATED RESEARCH EXPERIENCE",1,3
"DEMONSTRATED RESEARCH EXPERIENCE IN",1,4
"DEMONSTRATED SUCCESS",1,2
"DEMONSTRATED SUCCESS IN",1,3
"DEMONSTRATES GOOD",1,2
"DEMONSTRATES GOOD WRITTEN",1,3
"DEMONSTRATES GOOD WRITTEN AND",1,4
"DEMONSTRATION",1,1
"DEMONSTRATION AND",1,2
"DENTAL COVERAGE",1,2
"DENTAL COVERAGE AND",1,3
"DENTAL INSURANCE 20",1,3
"DENTAL INSURANCE EMPLOYEE",1,3
"DENTAL INSURANCE EMPLOYEE DISCOUNT",1,4
"DENTAL INSURANCE EMPLOYEE DISCOUNT FLEXIBLE",1,5
"DENTAL INSURANCE EMPLOYEE DISCOUNT FLEXIBLE SPENDING",1,6
"DENTAL INSURANCE EMPLOYEE DISCOUNT FLEXIBLE SPENDING ACCOUNT",1,7
"DENTAL INSURANCE EMPLOYEE DISCOUNT FLEXIBLE SPENDING ACCOUNT HEALTH",1,8
"DENTAL INSURANCE EMPLOYEE DISCOUNT FLEXIBLE SPENDING ACCOUNT HEALTH INSURANCE",1,9
"DENTAL INSURANCE EMPLOYEE DISCOUNT FLEXIBLE SPENDING ACCOUNT HEALTH INSURANCE HEALTH",1,10
"DENTAL INSURANCE EMPLOYEE DISCOUNT FLEXIBLE SPENDING ACCOUNT HEALTH INSURANCE HEALTH SAVINGS",1,11
"DENTAL INSURANCE FLEXIBLE",1,3
"DENTAL INSURANCE FLEXIBLE SCHEDULE",1,4
"DENTAL INSURANCE FLEXIBLE SCHEDULE HEALTH",1,5
"DENTAL INSURANCE FLEXIBLE SCHEDULE HEALTH INSURANCE",1,6
"DENTAL INSURANCE FLEXIBLE SCHEDULE HEALTH INSURANCE PAID",1,7
"DENTAL VISION INSURANCE",1,3
"DENTAL VISION INSURANCE AND",1,4
"DEPARTMENT AND",1,2
"DEPARTMENT AS",1,2
"DEPARTMENT IN",1,2
"DEPARTMENT STORE",1,2
"DEPARTMENT STORE FOR",1,3
"DEPENDENT",1,1
"DEPENDENT ON",1,2
"DEPLOY ANALYTIC",1,2
"DEPLOY AND",1,2
"DEPLOY STATISTICAL",1,2
"DEPLOYING CODE",1,2
"DEPLOYING CODE AND",1,3
"DEPLOYING ITS",1,2
"DEPLOYING ITS PREDICTION",1,3
"DEPLOYING ITS PREDICTION AND",1,4
"DEPLOYING MACHINE",1,2
"DEPLOYING MACHINE LEARNING",1,3
"DEPLOYING MACHINE LEARNING MODELS",1,4
"DEPLOYMENT",1,1
"DEPRESSION",1,1
"DEPRESSION AT",1,2
"DEPTH AND",1,2
"DEPTH KNOWLEDGE",1,2
"DEPTH KNOWLEDGE AND",1,3
"DESCRIBE YOUR",1,2
"DESCRIPTION BOSCH",1,2
"DESCRIPTION CAN",1,2
"DESCRIPTION CAN COMPETITIVE",1,3
"DESCRIPTION CAN COMPETITIVE ELECTRICITY",1,4
"DESCRIPTION CAN COMPETITIVE ELECTRICITY MARKETS",1,5
"DESCRIPTION MUST",1,2
"DESCRIPTION MUST HAVE",1,3
"DESCRIPTION MUST HAVE SQL",1,4
"DESCRIPTION OF",1,2
"DESCRIPTION RESPONSIBILITIES",1,2
"DESCRIPTION THE",1,2
"DESCRIPTION THE BOSCH",1,3
"DESCRIPTIVE",1,1
"DESCRIPTIVE PREDICTIVE",1,2
"DESCRIPTIVE PREDICTIVE AND",1,3
"DESIGN AB",1,2
"DESIGN AB TESTING",1,3
"DESIGN AB TESTING ETC",1,4
"DESIGN ACCURATE",1,2
"DESIGN ACCURATE AND",1,3
"DESIGN ANALYSIS",1,2
"DESIGN ANALYSIS WRITING",1,3
"DESIGN ANALYSIS WRITING AND",1,4
"DESIGN BUILD AND",1,3
"DESIGN BUILD TEST",1,3
"DESIGN BUILD TEST AND",1,4
"DESIGN CUTTINGEDGE",1,2
"DESIGN EG",1,2
"DESIGN EXECUTE",1,2
"DESIGN EXECUTE AND",1,3
"DESIGN EXPERIENCE",1,2
"DESIGN EXPERIENCE WITH",1,3
"DESIGN EXPERIENCE WITH DASHBOARDS",1,4
"DESIGN MODEL",1,2
"DESIGN MODEL AND",1,3
"DESIGN PRIORITIZE",1,2
"DESIGN SYSTEMS",1,2
"DESIGN WE",1,2
"DESIGNED",1,1
"DESIGNING BUILDING",1,2
"DESIGNING BUILDING AND",1,3
"DESIGNING CREATING",1,2
"DESIGNING DATA",1,2
"DESIGNING DATA AND",1,3
"DESIGNING VALIDATING",1,2
"DESIRABLE",1,1
"DESIRABLE DATA",1,2
"DESIRABLE DATA SCIENTIST",1,3
"DESIRABLE DATA SCIENTIST REPORTS",1,4
"DESIRED",1,1
"DETAIL ABILITY",1,2
"DETAIL ABILITY TO",1,3
"DETAIL BE",1,2
"DETAIL BE FULLY",1,3
"DETAIL DEVELOPMENT",1,2
"DETAIL DEVELOPMENT PROGRAMMING",1,3
"DETAIL MUST",1,2
"DETAIL MUST BE",1,3
"DETAIL MUST BE ABLE",1,4
"DETAIL MUST BE ABLE TO",1,5
"DETAIL TO",1,2
"DETAILED PATIENT",1,2
"DETAILED PATIENT BEHAVIORS",1,3
"DETAILED SET",1,2
"DETAILED SET OF",1,3
"DETAILS CLIENT",1,2
"DETAILS CLIENT TELECOM",1,3
"DETAILS COMMUNICATION",1,2
"DETAILS COMMUNICATION YOU",1,3
"DETAILS HAVE",1,2
"DETAILS HAVE THE",1,3
"DETAILS HAVE THE ABILITY",1,4
"DETAILS HAVE THE ABILITY TO",1,5
"DETECT ATTEMPTS",1,2
"DETECT MALICIOUS",1,2
"DETECT MALICIOUS PRODUCT",1,3
"DETECT MALICIOUS PRODUCT EDITING",1,4
"DETECT PATTERNS",1,2
"DETECTION NATURAL",1,2
"DETECTION NATURAL LANGUAGE",1,3
"DETECTION NATURAL LANGUAGE PROCESSING",1,4
"DETECTION NETWORK",1,2
"DETECTION NETWORK ANALYSIS",1,3
"DETECTION NETWORK ANALYSIS AND",1,4
"DETECTION PAYMENTS",1,2
"DETECTION SYSTEM",1,2
"DETECTION SYSTEM CONCEPTUALIZE",1,3
"DETECTION SYSTEMS",1,2
"DETECTION TOOLS",1,2
"DETERMINANTS",1,1
"DETERMINE NEEDS",1,2
"DETERMINE OPERATION",1,2
"DETERMINE OPERATION FEASIBILITY",1,3
"DETERMINE OPERATION FEASIBILITY AND",1,4
"DETERMINE PRIORITIZATION",1,2
"DEVELOP A DEEP",1,3
"DEVELOP A DEEP UNDERSTANDING",1,4
"DEVELOP A DEEP UNDERSTANDING OF",1,5
"DEVELOP AI",1,2
"DEVELOP AI TECHNOLOGIES",1,3
"DEVELOP AN",1,2
"DEVELOP AN UNDERSTANDING",1,3
"DEVELOP AN UNDERSTANDING OF",1,4
"DEVELOP ANALYTICAL",1,2
"DEVELOP BASEBALL",1,2
"DEVELOP BASEBALL PLAYERS",1,3
"DEVELOP CODE AND",1,3
"DEVELOP CODE THAT",1,3
"DEVELOP COMPLEX",1,2
"DEVELOP COMPLEX QUERIES",1,3
"DEVELOP COMPREHENSIVE PRODUCT",1,3
"DEVELOP COMPREHENSIVE PRODUCT METRICS",1,4
"DEVELOP COMPREHENSIVE UNDERSTANDING",1,3
"DEVELOP COMPREHENSIVE UNDERSTANDING OF",1,4
"DEVELOP HYPOTHESES",1,2
"DEVELOP INNOVATIVE ANALYTICAL",1,3
"DEVELOP INNOVATIVE TRENDING",1,3
"DEVELOP MEANINGFUL",1,2
"DEVELOP MODELS",1,2
"DEVELOP NOVEL",1,2
"DEVELOP NOVEL APPLICATIONS",1,3
"DEVELOP ONBOARDING",1,2
"DEVELOP OUR",1,2
"DEVELOP PREDICTIVE AND",1,3
"DEVELOP PREDICTIVE MODELS",1,3
"DEVELOP PROCESSES",1,2
"DEVELOP RADICAL",1,2
"DEVELOP RADICAL NEW",1,3
"DEVELOP RADICAL NEW ENERGYEFFICIENT",1,4
"DEVELOP SCIENTIFIC",1,2
"DEVELOP SCIENTIFIC METHODOLOGY",1,3
"DEVELOP SCIENTIFIC METHODOLOGY STATISTICS",1,4
"DEVELOP SCIENTIFIC METHODOLOGY STATISTICS AND",1,5
"DEVELOP STANDARD",1,2
"DEVELOP STANDARD OPERATING",1,3
"DEVELOP VARIOUS",1,2
"DEVELOP VARIOUS ADVANCED",1,3
"DEVELOP VARIOUS ADVANCED ANALYTICAL",1,4
"DEVELOPER JOB",1,2
"DEVELOPER JOB DESCRIPTION",1,3
"DEVELOPER JOB DESCRIPTION CAN",1,4
"DEVELOPER JOB DESCRIPTION CAN COMPETITIVE",1,5
"DEVELOPER JOB DESCRIPTION CAN COMPETITIVE ELECTRICITY",1,6
"DEVELOPER JOB DESCRIPTION CAN COMPETITIVE ELECTRICITY MARKETS",1,7
"DEVELOPING DATA DRIVEN",1,3
"DEVELOPING DATA GOVERNANCE",1,3
"DEVELOPING DATA GOVERNANCE STANDARDS",1,4
"DEVELOPING DATA PIPELINES",1,3
"DEVELOPING DATA SCIENCES",1,3
"DEVELOPMENT APPLICATION",1,2
"DEVELOPMENT APPLICATION AND",1,3
"DEVELOPMENT CONTRIBUTE",1,2
"DEVELOPMENT CONTRIBUTE TO",1,3
"DEVELOPMENT CROSSFUNCTIONAL",1,2
"DEVELOPMENT DEPLOYMENT",1,2
"DEVELOPMENT ENTHUSIASM",1,2
"DEVELOPMENT ENTHUSIASM FOR",1,3
"DEVELOPMENT ENVIRONMENT",1,2
"DEVELOPMENT ENVIRONMENT COMPANY",1,3
"DEVELOPMENT ENVIRONMENT COMPANY INFORMATION",1,4
"DEVELOPMENT ENVIRONMENT COMPANY INFORMATION IN",1,5
"DEVELOPMENT EXPERIENCE",1,2
"DEVELOPMENT EXPERIENCE IN",1,3
"DEVELOPMENT FORECASTING",1,2
"DEVELOPMENT INITIATIVES",1,2
"DEVELOPMENT IS A",1,3
"DEVELOPMENT IS A DISCOVERY",1,4
"DEVELOPMENT IS A DISCOVERY AND",1,5
"DEVELOPMENT IS DESIRED",1,3
"DEVELOPMENT MODEL",1,2
"DEVELOPMENT MODEL VALIDATION",1,3
"DEVELOPMENT MODEL VALIDATION AND",1,4
"DEVELOPMENT MSPHD",1,2
"DEVELOPMENT O",1,2
"DEVELOPMENT O STRONG",1,3
"DEVELOPMENT O STRONG SQL",1,4
"DEVELOPMENT OR",1,2
"DEVELOPMENT PROGRAMMING",1,2
"DEVELOPMENT PROTOTYPING",1,2
"DEVELOPMENT SKILLS",1,2
"DEVELOPMENT TEAM CUSTOMERS",1,3
"DEVELOPMENT TEAM MEMBERS",1,3
"DEVELOPMENT TEAM TO",1,3
"DEVELOPMENT THE",1,2
"DEVELOPMENT THE CANDIDATE",1,3
"DEVELOPMENT THE CANDIDATE WILL",1,4
"DEVELOPMENT THE CANDIDATE WILL REPORT",1,5
"DEVELOPMENT THE CANDIDATE WILL REPORT DIRECTLY",1,6
"DEVELOPMENTS WORK",1,2
"DEVELOPMENTS WORK AS",1,3
"DEVELOPS",1,1
"DEVELOPS DATA",1,2
"DEVELOPS DATA STRUCTURES",1,3
"DEVISE INNOVATIVE",1,2
"DEVISE INNOVATIVE STATISTICAL",1,3
"DIAGNOSTICS AND",1,2
"DIAGNOSTICS SUPPLY",1,2
"DIAGNOSTICS SUPPLY CHAIN",1,3
"DIAGNOSTICS SUPPLY CHAIN LARGESCALE",1,4
"DIFFERENCE IN",1,2
"DIFFERENCE WHY",1,2
"DIFFERENT CUSTOMER",1,2
"DIFFERENT CUSTOMER SEGMENTS",1,3
"DIFFERENT FUNCTIONAL",1,2
"DIFFERENT FUNCTIONAL TEAMS",1,3
"DIFFERENT STATISTICAL",1,2
"DIFFICULT",1,1
"DIFFICULT PROBLEMS",1,2
"DIGESTIBLE",1,1
"DIGESTIBLE INSIGHTS",1,2
"DIGITAL RETAIL",1,2
"DIGITAL RETAIL BIG",1,3
"DIGITAL RETAIL BIG DATA",1,4
"DIGITAL RETAIL BIG DATA ENGINEERING",1,5
